2017-07-20 01:53:31,783.999674153,23,41
2017-07-20 01:53:35,788.001030529,23,41
2017-07-20 01:53:39,790.004501634,23,41
2017-07-20 01:53:43,790.998926333,23,41
2017-07-20 01:53:47,791.634116751,23,42
2017-07-20 01:53:51,794.998956105,23,41
2017-07-20 01:53:55,794.994945779,23,41
2017-07-20 01:53:59,798.001827388,23,41
2017-07-20 01:54:03,798.997073234,23,41
2017-07-20 01:54:07,799.481380863,-1,-1
2017-07-20 01:54:11,801.99265866,23,41
2017-07-20 01:54:15,803.995101215,23,41
2017-07-20 01:54:19,803.996634766,23,41
2017-07-20 01:54:23,812.001453301,23,41
2017-07-20 01:54:27,812.001453301,-1,-1
2017-07-20 01:54:31,811.997235059,23,41
2017-07-20 01:54:36,775.999835871,-1,-1
2017-07-20 01:54:40,781.000830367,23,41
2017-07-20 01:54:44,859.002411811,23,41
2017-07-20 01:54:48,864.536333454,23,41
2017-07-20 01:54:52,890.994310537,23,41
2017-07-20 01:54:56,942.999965115,23,41
2017-07-20 01:55:00,1022.99889441,23,41
2017-07-20 01:55:04,984.001885604,23,41
2017-07-20 01:55:08,979.886226698,23,41
2017-07-20 01:55:12,963.0033766,23,41
2017-07-20 01:55:16,962.001296514,23,41
2017-07-20 01:55:20,924.997856495,23,41
2017-07-20 01:55:24,880.008952923,23,41
2017-07-20 01:55:28,881.405454149,23,41
2017-07-20 01:55:32,888.003383699,23,41
2017-07-20 01:55:36,893.000116087,24,44
2017-07-20 01:55:40,883.997619292,23,42
2017-07-20 01:55:44,871.003441242,23,41
2017-07-20 01:55:48,870.824265549,23,41
2017-07-20 01:55:52,870.003189646,23,41
2017-07-20 01:55:56,870.99556553,24,43
2017-07-20 01:56:00,837.832298312,23,42
2017-07-20 01:56:04,841.992696968,23,41
2017-07-20 01:56:08,819.997448148,23,41
2017-07-20 01:56:12,899.003887363,23,41
2017-07-20 01:56:16,890.802886254,-1,-1
2017-07-20 01:56:20,853.008495866,23,41
2017-07-20 01:56:24,854.001596134,23,41
2017-07-20 01:56:28,803.003909335,23,41
2017-07-20 01:56:32,759.003351779,-1,-1
2017-07-20 01:56:36,758.085271542,23,40
2017-07-20 01:56:40,753.006514654,23,41
2017-07-20 01:56:44,900.001658108,23,41
2017-07-20 01:56:48,878.997187495,23,41
2017-07-20 01:56:52,862.003827744,23,41
2017-07-20 01:56:56,861.314313796,23,40
2017-07-20 01:57:00,857.997445341,23,40
